location_id,date,latitude,longitude,rainfall_mm,rainfall_1d_mm,consecutive_rainy_days,consecutive_heavy_rain_days
AIZ_GRID_006_23.441389_92.778889,2026-09-10,23.441389,92.778889,4.5,4.5,8,0
AIZ_GRID_009_23.485556_92.703056,2026-09-10,23.485556,92.703056,6.0,6.0,8,0
AIZ_GRID_009_23.490833_92.705556,2026-09-10,23.490833,92.705556,6.0,6.0,8,0
AIZ_GRID_009_23.498611_92.703889,2026-09-10,23.498611,92.703889,6.0,6.0,8,0
AIZ_GRID_036_23.661944_92.854167,2026-09-10,23.661944,92.854167,1.4,1.4,8,0
AIZ_GRID_036_23.682778_92.8575,2026-09-10,23.682778,92.8575,1.4,1.4,8,0
AIZ_GRID_036_23.683056_92.8575,2026-09-10,23.683056,92.8575,1.4,1.4,8,0
AIZ_GRID_044_23.713889_92.857222,2026-09-10,23.713889,92.857222,1.6,1.6,8,0
AIZ_GRID_036_23.686389_92.858333,2026-09-10,23.686389,92.858333,1.4,1.4,8,0
AIZ_GRID_036_23.694722_92.859722,2026-09-10,23.694722,92.859722,1.4,1.4,8,0
AIZ_GRID_044_23.714167_92.858056,2026-09-10,23.714167,92.858056,1.6,1.6,8,0
AIZ_GRID_044_23.727222_92.854722,2026-09-10,23.727222,92.854722,1.6,1.6,8,0
AIZ_GRID_044_23.729722_92.853056,2026-09-10,23.729722,92.853056,1.6,1.6,8,0
AIZ_GRID_043_23.731111_92.846389,2026-09-10,23.731111,92.846389,1.6,1.6,8,0
AIZ_GRID_043_23.733611_92.843056,2026-09-10,23.733611,92.843056,1.6,1.6,8,0
AIZ_GRID_043_23.738333_92.813333,2026-09-10,23.738333,92.813333,1.6,1.6,8,0
AIZ_GRID_043_23.736944_92.813611,2026-09-10,23.736944,92.813611,1.6,1.6,8,0
AIZ_GRID_043_23.734722_92.813333,2026-09-10,23.734722,92.813333,1.6,1.6,8,0
AIZ_GRID_042_23.729167_92.758889,2026-09-10,23.729167,92.758889,4.7,4.7,8,0
AIZ_GRID_042_23.73_92.758333,2026-09-10,23.73,92.758333,4.7,4.7,8,0
AIZ_GRID_042_23.730556_92.758611,2026-09-10,23.730556,92.758611,4.7,4.7,8,0
AIZ_GRID_042_23.729167_92.765833,2026-09-10,23.729167,92.765833,4.7,4.7,8,0
AIZ_GRID_042_23.730278_92.768611,2026-09-10,23.730278,92.768611,4.7,4.7,8,0
AIZ_GRID_042_23.732222_92.765556,2026-09-10,23.732222,92.765556,4.7,4.7,8,0
AIZ_GRID_042_23.737944_92.786139,2026-09-10,23.737944,92.786139,4.7,4.7,8,0
AIZ_GRID_042_23.7375_92.788056,2026-09-10,23.7375,92.788056,4.7,4.7,8,0
AIZ_GRID_042_23.733889_92.793889,2026-09-10,23.733889,92.793889,4.7,4.7,8,0
AIZ_GRID_042_23.722222_92.798611,2026-09-10,23.722222,92.798611,4.7,4.7,8,0
AIZ_GRID_042_23.721389_92.799444,2026-09-10,23.721389,92.799444,4.7,4.7,8,0
AIZ_GRID_044_23.721389_92.857778,2026-09-10,23.721389,92.857778,1.6,1.6,8,0
AIZ_GRID_044_23.720833_92.864722,2026-09-10,23.720833,92.864722,1.6,1.6,8,0
AIZ_GRID_044_23.711667_92.878333,2026-09-10,23.711667,92.878333,1.6,1.6,8,0
AIZ_GRID_044_23.711111_92.878611,2026-09-10,23.711111,92.878611,1.6,1.6,8,0
AIZ_GRID_044_23.703333_92.876389,2026-09-10,23.703333,92.876389,1.6,1.6,8,0
AIZ_GRID_043_23.733611_92.848333,2026-09-10,23.733611,92.848333,1.6,1.6,8,0
AIZ_GRID_044_23.733611_92.853056,2026-09-10,23.733611,92.853056,1.6,1.6,8,0
AIZ_GRID_044_23.735_92.856667,2026-09-10,23.735,92.856667,1.6,1.6,8,0
AIZ_GRID_044_23.736667_92.856111,2026-09-10,23.736667,92.856111,1.6,1.6,8,0
AIZ_GRID_044_23.735833_92.851944,2026-09-10,23.735833,92.851944,1.6,1.6,8,0
AIZ_GRID_044_23.744167_92.855556,2026-09-10,23.744167,92.855556,1.6,1.6,8,0
AIZ_GRID_044_23.743611_92.854167,2026-09-10,23.743611,92.854167,1.6,1.6,8,0
AIZ_GRID_051_23.761111_92.847778,2026-09-10,23.761111,92.847778,2.5,2.5,8,0
AIZ_GRID_052_23.761667_92.850833,2026-09-10,23.761667,92.850833,2.5,2.5,8,0
AIZ_GRID_051_23.765278_92.85,2026-09-10,23.765278,92.85,2.5,2.5,8,0
AIZ_GRID_052_23.768611_92.851389,2026-09-10,23.768611,92.851389,2.5,2.5,8,0
AIZ_GRID_051_23.777778_92.8479,2026-09-10,23.777778,92.8479,2.5,2.5,8,0
AIZ_GRID_051_23.774_92.848,2026-09-10,23.774,92.848,2.5,2.5,8,0
AIZ_GRID_051_23.7775_92.848333,2026-09-10,23.7775,92.848333,2.5,2.5,8,0
AIZ_GRID_051_23.778333_92.846667,2026-09-10,23.778333,92.846667,2.5,2.5,8,0
AIZ_GRID_051_23.771667_92.848056,2026-09-10,23.771667,92.848056,2.5,2.5,8,0
AIZ_GRID_051_23.773611_92.849444,2026-09-10,23.773611,92.849444,2.5,2.5,8,0
AIZ_GRID_059_23.826389_92.8325,2026-09-10,23.826389,92.8325,2.5,2.5,8,0
AIZ_GRID_059_23.832778_92.8325,2026-09-10,23.832778,92.8325,2.5,2.5,8,0
AIZ_GRID_059_23.838889_92.831944,2026-09-10,23.838889,92.831944,2.5,2.5,8,0
AIZ_GRID_059_23.847778_92.836944,2026-09-10,23.847778,92.836944,2.5,2.5,8,0
AIZ_GRID_069_23.851944_92.833056,2026-09-10,23.851944,92.833056,2.2,2.2,8,0
AIZ_GRID_069_23.862222_92.836667,2026-09-10,23.862222,92.836667,2.2,2.2,8,0
AIZ_GRID_069_23.876944_92.84,2026-09-10,23.876944,92.84,2.2,2.2,8,0
AIZ_GRID_069_23.877778_92.840833,2026-09-10,23.877778,92.840833,2.2,2.2,8,0
AIZ_GRID_070_23.885833_92.850556,2026-09-10,23.885833,92.850556,2.2,2.2,8,0
AIZ_GRID_070_23.892778_92.850833,2026-09-10,23.892778,92.850833,2.2,2.2,8,0
AIZ_GRID_069_23.891389_92.848889,2026-09-10,23.891389,92.848889,2.2,2.2,8,0
AIZ_GRID_069_23.893056_92.847222,2026-09-10,23.893056,92.847222,2.2,2.2,8,0
AIZ_GRID_070_23.883611_92.853056,2026-09-10,23.883611,92.853056,2.2,2.2,8,0
AIZ_GRID_070_23.885278_92.8575,2026-09-10,23.885278,92.8575,2.2,2.2,8,0
AIZ_GRID_050_23.769722_92.76,2026-09-10,23.769722,92.76,5.8,5.8,8,0
AIZ_GRID_019_23.577222_92.712222,2026-09-10,23.577222,92.712222,2.2,2.2,8,0
AIZ_GRID_033_23.686803_92.725199,2026-09-10,23.686803,92.725199,2.7,2.7,8,0
AIZ_GRID_041_23.700269_92.718168,2026-09-10,23.700269,92.718168,4.7,4.7,8,0
AIZ_GRID_041_23.74247_92.705587,2026-09-10,23.74247,92.705587,4.7,4.7,8,0
AIZ_GRID_041_23.729422_92.716596,2026-09-10,23.729422,92.716596,4.7,4.7,8,0
AIZ_GRID_041_23.717553_92.716826,2026-09-10,23.717553,92.716826,4.7,4.7,8,0
AIZ_GRID_041_23.71577_92.713172,2026-09-10,23.71577,92.713172,4.7,4.7,8,0
AIZ_GRID_042_23.730243_92.75603,2026-09-10,23.730243,92.75603,4.7,4.7,8,0
AIZ_GRID_049_23.75024_92.736662,2026-09-10,23.75024,92.736662,4.7,4.7,8,0
AIZ_GRID_049_23.758901_92.730863,2026-09-10,23.758901,92.730863,4.7,4.7,8,0
AIZ_GRID_049_23.755925_92.726753,2026-09-10,23.755925,92.726753,4.7,4.7,8,0
AIZ_GRID_041_23.745802_92.717053,2026-09-10,23.745802,92.717053,4.7,4.7,8,0
AIZ_GRID_025_23.605091_92.72184,2026-09-10,23.605091,92.72184,2.2,2.2,8,0
AIZ_GRID_019_23.581766_92.713413,2026-09-10,23.581766,92.713413,2.2,2.2,8,0
AIZ_GRID_009_23.469247_92.744068,2026-09-10,23.469247,92.744068,6.0,6.0,8,0
AIZ_GRID_006_23.410771_92.753123,2026-09-10,23.410771,92.753123,4.5,4.5,8,0
AIZ_GRID_002_23.367366_92.767304,2026-09-10,23.367366,92.767304,4.6,4.6,8,0
AIZ_GRID_002_23.353485_92.780193,2026-09-10,23.353485,92.780193,4.6,4.6,8,0
AIZ_GRID_002_23.350187_92.778852,2026-09-10,23.350187,92.778852,4.6,4.6,8,0
AIZ_GRID_002_23.341022_92.776761,2026-09-10,23.341022,92.776761,4.6,4.6,8,0
AIZ_GRID_002_23.339144_92.786128,2026-09-10,23.339144,92.786128,4.6,4.6,8,0
AIZ_GRID_002_23.336229_92.787113,2026-09-10,23.336229,92.787113,4.6,4.6,8,0
AIZ_GRID_044_23.700835_92.877449,2026-09-10,23.700835,92.877449,1.6,1.6,8,0
AIZ_GRID_051_23.760466_92.848969,2026-09-10,23.760466,92.848969,2.5,2.5,8,0
AIZ_GRID_059_23.807952_92.834037,2026-09-10,23.807952,92.834037,2.5,2.5,8,0
AIZ_GRID_116_24.285871_92.94599,2026-09-10,24.285871,92.94599,2.9,2.9,8,0
AIZ_GRID_116_24.288014_92.946017,2026-09-10,24.288014,92.946017,2.9,2.9,8,0
AIZ_GRID_122_24.354658_92.925511,2026-09-10,24.354658,92.925511,2.3,2.3,8,0
AIZ_GRID_122_24.365715_92.930137,2026-09-10,24.365715,92.930137,2.3,2.3,8,0
AIZ_GRID_044_23.747519_92.853155,2026-09-10,23.747519,92.853155,1.6,1.6,8,0
AIZ_GRID_041_23.701667_92.719444,2026-09-10,23.701667,92.719444,4.7,4.7,8,0
AIZ_GRID_041_23.741908_92.741614,2026-09-10,23.741908,92.741614,4.7,4.7,8,0
AIZ_GRID_036_23.684167_92.857083,2026-09-10,23.684167,92.857083,1.4,1.4,8,0
AIZ_GRID_041_23.716889_92.720833,2026-09-10,23.716889,92.720833,4.7,4.7,8,0
AIZ_GRID_041_23.741508_92.707858,2026-09-10,23.741508,92.707858,4.7,4.7,8,0
AIZ_GRID_009_23.47_92.7215,2026-09-10,23.47,92.7215,6.0,6.0,8,0
AIZ_GRID_009_23.4688_92.7208,2026-09-10,23.4688,92.7208,6.0,6.0,8,0
AIZ_GRID_009_23.4855_92.7033,2026-09-10,23.4855,92.7033,6.0,6.0,8,0
AIZ_GRID_009_23.4946_92.7044,2026-09-10,23.4946,92.7044,6.0,6.0,8,0
AIZ_GRID_012_23.524999_92.725004,2026-09-10,23.524999,92.725004,5.7,5.7,8,0
AIZ_GRID_009_23.474999_92.725004,2026-09-10,23.474999,92.725004,6.0,6.0,8,0
AIZ_GRID_050_23.774999_92.775004,2026-09-10,23.774999,92.775004,5.8,5.8,8,0
AIZ_GRID_059_23.824999_92.825004,2026-09-10,23.824999,92.825004,2.5,2.5,8,0
AIZ_GRID_044_23.724999_92.875004,2026-09-10,23.724999,92.875004,1.6,1.6,8,0
AIZ_GRID_002_23.374999_92.775004,2026-09-10,23.374999,92.775004,4.6,4.6,8,0
AIZ_GRID_019_23.574999_92.725004,2026-09-10,23.574999,92.725004,2.2,2.2,8,0
AIZ_GRID_008_23.474999_92.675004,2026-09-10,23.474999,92.675004,4.3,4.3,8,0
AIZ_GRID_041_23.724999_92.725004,2026-09-10,23.724999,92.725004,4.7,4.7,8,0
AIZ_GRID_122_24.374999_92.925004,2026-09-10,24.374999,92.925004,2.3,2.3,8,0
AIZ_GRID_117_24.274999_92.975004,2026-09-10,24.274999,92.975004,2.9,2.9,8,0
AIZ_GRID_036_23.674999_92.875004,2026-09-10,23.674999,92.875004,1.4,1.4,8,0
AIZ_GRID_020_23.574999_92.825004,2026-09-10,23.574999,92.825004,2.6,2.6,8,0
AIZ_GRID_028_23.624999_92.875004,2026-09-10,23.624999,92.875004,1.4,1.4,8,0
AIZ_GRID_042_23.724999_92.775004,2026-09-10,23.724999,92.775004,4.7,4.7,8,0
AIZ_GRID_051_23.774999_92.825004,2026-09-10,23.774999,92.825004,2.5,2.5,8,0
AIZ_GRID_027_23.624999_92.825004,2026-09-10,23.624999,92.825004,2.7,2.7,8,0
AIZ_GRID_025_23.624999_92.725004,2026-09-10,23.624999,92.725004,2.2,2.2,8,0
AIZ_GRID_011_23.524999_92.675004,2026-09-10,23.524999,92.675004,6.3,6.3,8,0
AIZ_GRID_026_23.624999_92.775004,2026-09-10,23.624999,92.775004,2.7,2.7,8,0
AIZ_GRID_069_23.874999_92.825004,2026-09-10,23.874999,92.825004,2.2,2.2,8,0
AIZ_GRID_111_24.174999_92.925004,2026-09-10,24.174999,92.925004,2.5,2.5,8,0
AIZ_GRID_043_23.724999_92.825004,2026-09-10,23.724999,92.825004,1.6,1.6,8,0
AIZ_GRID_033_23.674999_92.725004,2026-09-10,23.674999,92.725004,2.7,2.7,8,0
AIZ_GRID_040_23.724999_92.675004,2026-09-10,23.724999,92.675004,7.6,7.6,8,0
AIZ_GRID_048_23.774999_92.675004,2026-09-10,23.774999,92.675004,10.4,10.4,8,0
AIZ_GRID_004_23.424999_92.675004,2026-09-10,23.424999,92.675004,4.3,4.3,8,0
AIZ_GRID_005_23.424999_92.725004,2026-09-10,23.424999,92.725004,6.0,6.0,8,0
AIZ_GRID_049_23.774999_92.725004,2026-09-10,23.774999,92.725004,4.7,4.7,8,0
AIZ_GRID_052_23.774999_92.875004,2026-09-10,23.774999,92.875004,2.5,2.5,8,0
AIZ_GRID_070_23.874999_92.875004,2026-09-10,23.874999,92.875004,2.2,2.2,8,0
AIZ_GRID_057_23.824999_92.725004,2026-09-10,23.824999,92.725004,5.8,5.8,8,0
AIZ_GRID_032_23.674999_92.675004,2026-09-10,23.674999,92.675004,5.0,5.0,8,0
AIZ_GRID_006_23.424999_92.775004,2026-09-10,23.424999,92.775004,4.5,4.5,8,0
AIZ_GRID_116_24.274999_92.925004,2026-09-10,24.274999,92.925004,2.9,2.9,8,0
